,day,open,high,low,close
1925,20130603,"1,993.11","2,000.56","1,989.51","1,989.57"
1926,20130531,"2,009.25","2,013.29","2,000.82","2,001.05"
1927,20130530,"1,999.83","2,008.23","1,997.84","2,000.10"
1928,20130529,"1,993.69","2,009.43","1,992.68","2,001.20"
1929,20130528,"1,983.58","1,991.20","1,978.89","1,986.22"
1930,20130527,"1,974.59","1,984.13","1,971.53","1,979.97"
1931,20130524,"1,979.35","1,979.93","1,961.59","1,973.45"
1932,20130523,"1,985.91","1,991.35","1,969.19","1,969.19"
1933,20130522,"1,991.76","1,998.70","1,987.23","1,993.83"
1934,20130521,"1,994.02","1,995.10","1,976.17","1,981.09"
1935,20130520,"1,990.36","1,991.27","1,982.43","1,982.43"
1936,20130516,"1,980.03","1,991.98","1,980.03","1,986.81"
1937,20130515,"1,971.96","1,972.44","1,963.52","1,971.26"
1938,20130514,"1,954.39","1,972.50","1,954.13","1,968.83"
1939,20130513,"1,936.86","1,948.70","1,935.57","1,948.70"
1940,20130510,"1,975.48","1,975.48","1,944.75","1,944.75"
1941,20130509,"1,963.61","1,982.32","1,961.50","1,979.45"
1942,20130508,"1,961.73","1,964.08","1,952.38","1,956.45"
1943,20130507,"1,962.28","1,962.87","1,951.27","1,954.35"
1944,20130506,"1,977.44","1,983.64","1,960.14","1,961.48"
1945,20130503,"1,967.88","1,968.04","1,953.40","1,965.71"
1946,20130502,"1,961.67","1,966.68","1,954.28","1,957.21"
1947,20130430,"1,947.07","1,967.06","1,946.99","1,963.95"
1948,20130429,"1,948.87","1,948.97","1,934.68","1,940.70"
1949,20130426,"1,949.92","1,951.86","1,942.37","1,944.56"
1950,20130425,"1,937.88","1,951.66","1,935.81","1,951.60"
1951,20130424,"1,931.06","1,939.35","1,921.03","1,935.31"
1952,20130423,"1,924.43","1,924.79","1,908.77","1,918.63"
1953,20130422,"1,903.97","1,926.31","1,901.98","1,926.31"
1954,20130419,"1,899.35","1,910.24","1,888.30","1,906.75"
1955,20130418,"1,916.55","1,919.53","1,900.05","1,900.06"
1956,20130417,"1,934.61","1,934.82","1,910.78","1,923.84"
1957,20130416,"1,900.18","1,926.65","1,896.69","1,922.21"
1958,20130415,"1,916.06","1,927.72","1,907.35","1,920.45"
1959,20130412,"1,954.22","1,956.21","1,919.90","1,924.23"
1960,20130411,"1,944.53","1,949.80","1,926.54","1,949.80"
1961,20130410,"1,933.73","1,939.19","1,923.43","1,935.58"
1962,20130409,"1,918.13","1,934.74","1,901.96","1,920.74"
1963,20130408,"1,927.04","1,933.95","1,918.69","1,918.69"
1964,20130405,"1,948.33","1,952.10","1,916.77","1,927.23"
1965,20130404,"1,963.39","1,965.19","1,938.89","1,959.45"
1966,20130403,"1,990.71","1,992.40","1,972.02","1,983.22"
1967,20130402,"1,996.81","2,001.78","1,973.27","1,986.15"
1968,20130401,"2,009.94","2,010.15","1,994.54","1,995.99"
1969,20130329,"2,007.12","2,013.21","2,003.96","2,004.89"
1970,20130328,"1,989.70","1,995.31","1,985.45","1,993.52"
1971,20130327,"1,991.91","1,996.56","1,973.72","1,993.44"
1972,20130326,"1,976.81","1,990.23","1,975.60","1,983.70"
1973,20130325,"1,968.85","1,981.75","1,968.14","1,977.67"
1974,20130322,"1,949.03","1,956.33","1,946.05","1,948.71"
1975,20130321,"1,969.30","1,973.26","1,950.82","1,950.82"
1976,20130320,"1,969.19","1,978.17","1,959.40","1,959.41"
1977,20130319,"1,978.41","1,989.46","1,973.23","1,978.56"
1978,20130318,"1,974.71","1,982.92","1,968.18","1,968.18"
1979,20130315,"2,009.71","2,009.71","1,985.91","1,986.50"
1980,20130314,"2,000.07","2,002.13","1,978.57","2,002.13"
1981,20130313,"1,994.79","1,999.73","1,988.19","1,999.73"
1982,20130312,"2,006.84","2,007.44","1,990.17","1,993.34"
1983,20130311,"2,000.57","2,006.30","1,982.38","2,003.35"
1984,20130308,"2,001.97","2,007.37","1,994.25","2,006.01"
1985,20130307,"2,018.63","2,018.63","1,998.29","2,004.40"
1986,20130306,"2,033.17","2,033.89","2,016.65","2,020.74"
1987,20130305,"2,022.41","2,031.65","2,016.60","2,016.61"
1988,20130304,"2,028.55","2,029.32","2,011.09","2,013.15"
1989,20130228,"2,019.05","2,030.85","2,016.15","2,026.49"
1990,20130227,"2,008.94","2,014.96","1,999.65","2,004.04"
1991,20130226,"1,993.12","2,005.86","1,991.96","2,000.01"
1992,20130225,"2,022.51","2,022.77","2,008.78","2,009.52"
1993,20130222,"2,007.34","2,029.44","2,006.59","2,018.89"
1994,20130221,"2,014.50","2,021.24","2,010.91","2,015.22"
1995,20130220,"1,997.04","2,024.64","1,995.31","2,024.64"
1996,20130219,"1,981.96","1,990.09","1,979.85","1,985.83"
1997,20130218,"1,979.42","1,985.41","1,973.65","1,981.91"
1998,20130215,"1,981.06","1,982.76","1,976.12","1,981.18"
1999,20130214,"1,977.42","1,986.14","1,972.80","1,979.61"
2000,20130213,"1,952.86","1,976.07","1,950.58","1,976.07"
2001,20130212,"1,958.46","1,958.65","1,943.63","1,945.79"
2002,20130208,"1,930.00","1,955.86","1,929.81","1,950.90"
2003,20130207,"1,939.42","1,946.67","1,931.10","1,931.77"
2004,20130206,"1,943.33","1,944.44","1,935.44","1,936.19"
2005,20130205,"1,936.92","1,944.00","1,928.75","1,938.18"
2006,20130204,"1,968.95","1,969.13","1,952.83","1,953.21"
2007,20130201,"1,964.75","1,966.54","1,942.44","1,957.79"
2008,20130131,"1,960.78","1,965.92","1,954.53","1,961.94"
2009,20130130,"1,961.92","1,967.29","1,950.67","1,964.43"
2010,20130129,"1,946.11","1,958.88","1,944.81","1,955.96"
2011,20130128,"1,940.33","1,943.49","1,930.37","1,939.71"
2012,20130125,"1,966.40","1,966.83","1,934.89","1,946.69"
2013,20130124,"1,970.85","1,980.03","1,960.75","1,964.48"
2014,20130123,"2,003.37","2,008.06","1,980.41","1,980.41"
2015,20130122,"1,986.58","1,999.35","1,981.88","1,996.52"
2016,20130121,"1,987.96","1,991.98","1,972.64","1,986.86"
2017,20130118,"1,987.65","1,988.47","1,976.72","1,987.85"
2018,20130117,"1,983.67","1,986.34","1,964.62","1,974.27"
2019,20130116,"1,988.44","1,996.46","1,970.01","1,977.45"
2020,20130115,"2,006.89","2,016.37","1,983.74","1,983.74"
2021,20130114,"1,993.82","2,007.04","1,989.24","2,007.04"
2022,20130111,"2,017.38","2,017.92","1,984.16","1,996.67"
2023,20130110,"1,993.87","2,008.47","1,988.04","2,006.80"
2024,20130109,"2,001.98","2,007.72","1,989.48","1,991.81"
2025,20130108,"2,003.22","2,009.99","1,997.91","1,997.94"
2026,20130107,"2,012.15","2,014.00","1,996.47","2,011.25"
2027,20130104,"2,017.88","2,018.63","2,001.53","2,011.94"
2028,20130103,"2,041.24","2,042.48","2,018.49","2,019.41"
2029,20130102,"2,013.74","2,033.66","2,012.30","2,031.10"
2030,20121228,"1,984.84","2,002.67","1,984.84","1,997.05"
2031,20121227,"1,979.46","1,987.91","1,971.53","1,987.35"
2032,20121226,"1,992.10","2,000.92","1,982.25","1,982.25"
2033,20121224,"1,984.18","1,985.57","1,977.00","1,981.82"
2034,20121221,"2,004.61","2,004.67","1,976.09","1,980.42"
2035,20121220,"2,002.11","2,006.08","1,991.81","1,999.50"
2036,20121218,"1,990.72","1,993.09","1,979.22","1,993.09"
2037,20121217,"1,993.18","1,999.38","1,981.13","1,983.07"
2038,20121214,"1,989.42","1,999.65","1,985.19","1,995.04"
2039,20121213,"1,976.18","2,002.78","1,976.18","2,002.77"
2040,20121212,"1,972.33","1,975.44","1,966.91","1,975.44"
2041,20121211,"1,962.52","1,965.68","1,956.75","1,964.62"
2042,20121210,"1,965.71","1,970.19","1,955.39","1,957.42"
2043,20121207,"1,953.17","1,963.06","1,952.83","1,957.45"
2044,20121206,"1,948.55","1,955.07","1,946.03","1,949.62"
2045,20121205,"1,933.45","1,949.70","1,930.15","1,947.04"
2046,20121204,"1,932.66","1,938.28","1,928.09","1,935.18"
2047,20121203,"1,937.28","1,944.75","1,933.67","1,940.02"
2048,20121130,"1,932.71","1,941.84","1,927.98","1,932.90"
2049,20121129,"1,922.86","1,935.10","1,922.51","1,934.85"
2050,20121128,"1,916.31","1,916.76","1,906.20","1,912.78"
2051,20121127,"1,917.14","1,930.24","1,913.97","1,925.20"
2052,20121126,"1,918.01","1,918.11","1,905.95","1,908.51"
2053,20121123,"1,901.73","1,911.33","1,894.58","1,911.33"
2054,20121122,"1,894.66","1,903.27","1,893.18","1,899.50"
2055,20121121,"1,895.72","1,899.60","1,878.25","1,884.04"
2056,20121120,"1,896.58","1,897.56","1,886.34","1,890.18"
2057,20121119,"1,869.76","1,884.11","1,869.23","1,878.10"
2058,20121116,"1,865.81","1,872.69","1,856.81","1,860.83"
2059,20121115,"1,870.29","1,875.49","1,859.79","1,870.72"
2060,20121114,"1,891.45","1,895.48","1,880.61","1,894.04"
2061,20121113,"1,904.19","1,904.97","1,881.85","1,889.70"
2062,20121112,"1,899.30","1,903.81","1,892.68","1,900.87"
2063,20121109,"1,893.09","1,907.57","1,879.06","1,904.41"
2064,20121108,"1,912.64","1,918.69","1,905.62","1,914.41"
2065,20121107,"1,933.79","1,937.55","1,916.81","1,937.55"
2066,20121106,"1,911.83","1,928.17","1,908.49","1,928.17"
2067,20121105,"1,905.46","1,914.38","1,903.32","1,908.22"
2068,20121102,"1,920.55","1,921.98","1,915.11","1,918.72"
2069,20121101,"1,903.57","1,904.99","1,887.56","1,898.44"
2070,20121031,"1,912.83","1,918.40","1,909.08","1,912.06"
2071,20121030,"1,894.05","1,913.52","1,893.75","1,899.58"
2072,20121029,"1,901.83","1,905.22","1,884.77","1,891.52"
2073,20121026,"1,917.64","1,921.25","1,890.15","1,891.43"
2074,20121025,"1,906.91","1,924.51","1,904.95","1,924.50"
2075,20121024,"1,907.16","1,922.02","1,901.62","1,913.96"
2076,20121023,"1,943.79","1,944.38","1,926.81","1,926.81"
2077,20121022,"1,910.98","1,942.64","1,910.23","1,941.59"
2078,20121019,"1,954.33","1,958.64","1,938.96","1,943.84"
2079,20121018,"1,960.39","1,963.53","1,954.10","1,959.12"
2080,20121017,"1,955.78","1,965.53","1,949.71","1,955.15"
2081,20121016,"1,942.51","1,944.22","1,931.09","1,941.54"
2082,20121015,"1,927.82","1,937.15","1,921.32","1,925.59"
2083,20121012,"1,937.85","1,940.32","1,927.39","1,933.26"
2084,20121011,"1,934.49","1,949.74","1,919.82","1,933.09"
2085,20121010,"1,961.90","1,962.72","1,948.22","1,948.22"
2086,20121009,"1,982.09","1,992.32","1,979.00","1,979.04"
2087,20121008,"1,994.05","1,994.05","1,979.24","1,981.89"
2088,20121005,"2,004.62","2,007.84","1,991.21","1,995.17"
2089,20121004,"1,998.73","1,998.99","1,983.03","1,992.68"
2090,20121002,"1,998.52","2,003.63","1,995.12","1,996.03"
2091,20120928,"2,000.01","2,000.01","1,988.41","1,996.21"
2092,20120927,"1,969.65","1,991.26","1,969.60","1,988.70"
2093,20120926,"1,973.11","1,986.28","1,968.85","1,980.44"
2094,20120925,"1,994.08","2,004.26","1,988.88","1,991.41"
2095,20120924,"1,996.42","2,005.45","1,977.70","2,003.44"
2096,20120921,"2,000.05","2,005.11","1,991.56","2,002.37"
2097,20120920,"1,997.65","2,004.54","1,987.94","1,990.33"
2098,20120919,"2,000.20","2,012.74","1,993.91","2,007.88"
2099,20120918,"1,998.30","2,005.73","1,995.83","2,004.96"
2100,20120917,"2,005.54","2,011.50","1,997.79","2,002.35"
2101,20120914,"1,994.42","2,008.97","1,991.13","2,007.58"
2102,20120913,"1,948.27","1,955.03","1,938.74","1,950.69"
2103,20120912,"1,931.44","1,953.03","1,927.75","1,950.03"
2104,20120911,"1,920.46","1,923.09","1,912.47","1,920.00"
2105,20120910,"1,934.63","1,937.85","1,924.70","1,924.70"
2106,20120907,"1,918.36","1,929.58","1,915.56","1,929.58"
2107,20120906,"1,881.54","1,888.18","1,873.49","1,881.24"
2108,20120905,"1,894.70","1,894.70","1,874.03","1,874.03"
2109,20120904,"1,911.47","1,916.16","1,906.22","1,907.13"
2110,20120903,"1,909.06","1,921.84","1,885.03","1,912.71"
2111,20120831,"1,897.16","1,912.24","1,896.84","1,905.12"
2112,20120830,"1,922.82","1,922.82","1,897.07","1,906.38"
2113,20120829,"1,920.49","1,931.00","1,914.82","1,928.54"
2114,20120828,"1,922.02","1,925.70","1,910.58","1,916.33"
2115,20120827,"1,909.02","1,925.15","1,907.50","1,917.87"
2116,20120824,"1,921.08","1,927.10","1,913.75","1,919.81"
2117,20120823,"1,934.56","1,942.97","1,924.50","1,942.54"
2118,20120822,"1,939.60","1,947.43","1,917.48","1,935.19"
2119,20120821,"1,954.51","1,961.07","1,942.61","1,943.22"
2120,20120820,"1,944.67","1,949.89","1,938.25","1,946.31"
2121,20120817,"1,964.07","1,964.07","1,941.79","1,946.54"
2122,20120816,"1,956.35","1,959.92","1,947.26","1,957.91"
2123,20120814,"1,942.61","1,957.15","1,939.45","1,956.96"
2124,20120813,"1,945.33","1,946.20","1,932.40","1,932.44"
2125,20120810,"1,937.89","1,948.05","1,933.93","1,946.40"
2126,20120809,"1,907.13","1,947.08","1,907.13","1,940.59"
2127,20120808,"1,896.58","1,919.61","1,896.56","1,903.23"
2128,20120807,"1,883.82","1,891.60","1,881.66","1,886.80"
2129,20120806,"1,883.62","1,894.92","1,881.86","1,885.88"
2130,20120803,"1,846.58","1,864.13","1,843.87","1,848.68"
2131,20120802,"1,883.68","1,885.89","1,864.86","1,869.40"
2132,20120801,"1,870.58","1,886.32","1,867.28","1,879.93"
2133,20120731,"1,845.46","1,896.83","1,842.51","1,881.99"
2134,20120730,"1,847.01","1,850.27","1,841.40","1,843.79"
2135,20120727,"1,812.98","1,829.16","1,805.92","1,829.16"
2136,20120726,"1,778.01","1,787.20","1,766.81","1,782.47"
2137,20120725,"1,760.22","1,785.84","1,758.99","1,769.31"
2138,20120724,"1,784.47","1,796.02","1,781.60","1,793.93"
2139,20120723,"1,799.24","1,799.24","1,780.01","1,789.44"
2140,20120720,"1,823.95","1,830.26","1,818.84","1,822.93"
2141,20120719,"1,820.84","1,830.09","1,815.71","1,822.96"
2142,20120718,"1,821.28","1,827.95","1,790.36","1,794.91"
2143,20120717,"1,808.63","1,835.64","1,802.07","1,821.96"
2144,20120716,"1,820.34","1,821.84","1,807.11","1,817.79"
2145,20120713,"1,790.98","1,820.66","1,773.67","1,812.89"
2146,20120712,"1,827.82","1,830.77","1,785.32","1,785.39"
2147,20120711,"1,825.53","1,827.60","1,813.79","1,826.39"
2148,20120710,"1,843.77","1,845.94","1,823.79","1,829.45"
2149,20120709,"1,840.30","1,844.32","1,833.11","1,836.13"
2150,20120706,"1,877.74","1,880.36","1,850.10","1,858.20"
2151,20120705,"1,870.53","1,878.13","1,866.91","1,875.49"
2152,20120704,"1,875.52","1,881.68","1,871.84","1,874.45"
2153,20120703,"1,858.70","1,871.08","1,858.44","1,867.82"
2154,20120702,"1,864.73","1,865.93","1,851.28","1,851.65"
2155,20120629,"1,808.61","1,854.01","1,801.63","1,854.01"
2156,20120628,"1,826.37","1,827.35","1,806.08","1,819.18"
2157,20120627,"1,815.70","1,821.47","1,795.16","1,817.65"
2158,20120626,"1,818.51","1,826.66","1,814.46","1,817.81"
2159,20120625,"1,842.76","1,842.76","1,813.41","1,825.38"
2160,20120622,"1,861.44","1,863.57","1,843.57","1,847.39"
2161,20120621,"1,895.51","1,900.44","1,879.65","1,889.15"
2162,20120620,"1,908.19","1,908.19","1,895.27","1,904.12"
2163,20120619,"1,885.56","1,895.32","1,883.56","1,891.77"
2164,20120618,"1,892.91","1,901.11","1,887.05","1,891.71"
2165,20120615,"1,871.48","1,871.48","1,847.19","1,858.16"
2166,20120614,"1,856.57","1,871.48","1,855.06","1,871.48"
2167,20120613,"1,867.45","1,867.45","1,849.71","1,859.32"
2168,20120612,"1,840.56","1,857.93","1,840.10","1,854.74"
2169,20120611,"1,860.90","1,869.33","1,859.74","1,867.04"
2170,20120608,"1,854.00","1,854.59","1,832.83","1,835.64"
2171,20120607,"1,839.49","1,853.20","1,839.49","1,847.95"
2172,20120605,"1,799.88","1,806.11","1,791.84","1,801.85"
2173,20120604,"1,782.58","1,794.02","1,776.85","1,783.13"
2174,20120601,"1,832.08","1,842.00","1,821.98","1,834.51"
2175,20120531,"1,819.99","1,843.49","1,813.01","1,843.47"
2176,20120530,"1,846.12","1,846.60","1,828.83","1,844.86"
2177,20120529,"1,821.63","1,851.94","1,817.90","1,849.91"
2178,20120525,"1,818.62","1,831.78","1,815.54","1,824.17"
2179,20120524,"1,807.07","1,816.98","1,800.74","1,814.47"
2180,20120523,"1,815.33","1,815.33","1,796.50","1,808.62"
2181,20120522,"1,825.82","1,831.06","1,813.53","1,828.69"
2182,20120521,"1,801.48","1,804.48","1,788.33","1,799.13"
2183,20120518,"1,813.79","1,813.79","1,779.47","1,782.46"
2184,20120517,"1,842.83","1,856.34","1,833.08","1,845.24"
2185,20120516,"1,886.69","1,889.29","1,840.23","1,840.53"
2186,20120515,"1,897.74","1,904.99","1,881.80","1,898.96"
2187,20120514,"1,917.26","1,921.65","1,900.43","1,913.73"
2188,20120511,"1,939.00","1,939.00","1,915.69","1,917.13"
2189,20120510,"1,944.80","1,951.51","1,937.14","1,944.93"
2190,20120509,"1,958.31","1,962.04","1,945.31","1,950.29"
2191,20120508,"1,967.28","1,969.64","1,961.44","1,967.01"
2192,20120507,"1,956.06","1,960.51","1,952.42","1,956.44"
2193,20120504,"1,987.03","1,992.10","1,981.58","1,989.15"
2194,20120503,"1,995.78","1,998.90","1,990.45","1,995.11"
2195,20120502,"1,994.17","2,001.11","1,989.55","1,999.07"
2196,20120430,"1,989.52","1,991.12","1,975.46","1,981.99"
2197,20120427,"1,972.05","1,983.26","1,967.84","1,975.35"
2198,20120426,"1,976.82","1,979.43","1,955.05","1,964.04"
2199,20120425,"1,980.51","1,980.51","1,961.97","1,961.98"
2200,20120424,"1,956.75","1,972.24","1,954.01","1,963.42"
2201,20120423,"1,971.39","1,980.94","1,964.12","1,972.63"
2202,20120420,"1,988.22","1,988.22","1,970.54","1,974.65"
2203,20120419,"2,000.40","2,008.82","1,994.61","1,999.86"
2204,20120418,"2,014.23","2,014.95","2,001.59","2,004.53"
2205,20120417,"1,995.33","1,999.50","1,982.44","1,985.30"
2206,20120416,"1,985.28","1,998.35","1,982.93","1,992.63"
2207,20120413,"2,001.71","2,011.37","1,996.23","2,008.91"
2208,20120412,"1,985.16","1,986.63","1,969.09","1,986.63"
2209,20120410,"2,000.77","2,011.27","1,990.13","1,994.41"
2210,20120409,"2,008.03","2,009.36","1,995.80","1,997.08"
2211,20120406,"2,026.32","2,033.49","2,022.81","2,029.03"
2212,20120405,"2,006.27","2,030.69","1,997.12","2,028.77"
2213,20120404,"2,046.90","2,048.11","2,015.57","2,018.61"
2214,20120403,"2,040.81","2,051.80","2,038.52","2,049.28"
2215,20120402,"2,022.42","2,031.79","2,015.72","2,029.29"
2216,20120330,"2,011.50","2,018.09","2,002.61","2,014.04"
2217,20120329,"2,019.41","2,025.23","2,004.94","2,014.41"
2218,20120328,"2,034.35","2,038.45","2,028.11","2,031.74"
2219,20120327,"2,042.47","2,043.75","2,028.39","2,039.76"
2220,20120326,"2,035.17","2,041.05","2,012.86","2,019.19"
2221,20120323,"2,015.07","2,029.77","2,013.72","2,026.83"
2222,20120322,"2,026.75","2,031.42","2,017.93","2,026.12"
2223,20120321,"2,031.58","2,039.80","2,022.97","2,027.23"
2224,20120320,"2,046.38","2,055.34","2,035.26","2,042.15"
2225,20120319,"2,040.07","2,050.87","2,036.35","2,047.00"
2226,20120316,"2,054.63","2,054.99","2,034.21","2,034.44"
2227,20120315,"2,044.01","2,050.48","2,038.60","2,043.76"
2228,20120314,"2,050.50","2,057.28","2,045.08","2,045.08"
2229,20120313,"2,012.91","2,028.98","2,012.91","2,025.04"
2230,20120312,"2,018.73","2,019.14","2,001.50","2,002.50"
2231,20120309,"2,017.67","2,022.95","2,001.67","2,018.30"
2232,20120308,"1,989.30","2,004.72","1,978.79","2,000.76"
2233,20120307,"1,968.72","1,987.97","1,966.69","1,982.15"
2234,20120306,"2,019.28","2,023.83","1,988.86","2,000.36"
2235,20120305,"2,028.97","2,030.57","2,011.50","2,016.06"
2236,20120302,"2,041.52","2,046.82","2,033.50","2,034.63"
2237,20120229,"2,015.38","2,033.63","2,015.38","2,030.25"
2238,20120228,"1,995.93","2,006.26","1,992.66","2,003.69"
2239,20120227,"2,013.61","2,013.69","1,987.74","1,991.16"
2240,20120224,"2,010.60","2,019.90","1,998.39","2,019.89"
2241,20120223,"2,016.46","2,016.46","2,001.25","2,007.80"
2242,20120222,"2,018.07","2,028.93","2,015.30","2,028.65"
2243,20120221,"2,022.05","2,030.46","2,007.46","2,024.24"
2244,20120220,"2,041.51","2,047.43","2,024.59","2,024.90"
2245,20120217,"2,025.56","2,031.40","2,019.79","2,023.47"
2246,20120216,"2,005.37","2,012.44","1,995.99","1,997.45"
2247,20120215,"2,012.00","2,026.75","2,009.68","2,025.32"
2248,20120214,"1,999.53","2,008.65","1,995.60","2,002.64"
2249,20120213,"2,000.66","2,010.66","1,991.28","2,005.74"
2250,20120210,"2,010.04","2,011.52","1,986.96","1,993.71"
2251,20120209,"1,998.20","2,014.62","1,978.51","2,014.62"
2252,20120208,"1,985.21","2,003.73","1,982.99","2,003.73"
2253,20120207,"1,976.77","1,983.82","1,971.33","1,981.59"
2254,20120206,"1,994.21","1,996.05","1,964.77","1,973.13"
2255,20120203,"1,982.24","1,982.62","1,961.95","1,972.34"
2256,20120202,"1,982.23","1,993.88","1,977.32","1,984.30"
2257,20120201,"1,948.57","1,969.80","1,947.46","1,959.24"
2258,20120131,"1,943.25","1,960.44","1,936.68","1,955.79"
2259,20120130,"1,956.63","1,961.60","1,936.14","1,940.55"
2260,20120127,"1,960.70","1,966.20","1,949.46","1,964.83"
2261,20120126,"1,959.19","1,962.71","1,949.51","1,957.18"
2262,20120125,"1,947.74","1,973.35","1,945.14","1,952.23"
2263,20120120,"1,922.13","1,952.09","1,922.13","1,949.89"
2264,20120119,"1,912.43","1,914.98","1,902.02","1,914.97"
2265,20120118,"1,891.17","1,898.70","1,884.33","1,892.39"
2266,20120117,"1,878.16","1,892.76","1,878.16","1,892.74"
2267,20120116,"1,860.77","1,863.32","1,843.86","1,859.27"
2268,20120113,"1,865.72","1,881.84","1,861.53","1,875.68"
2269,20120112,"1,853.10","1,864.57","1,837.96","1,864.57"
2270,20120111,"1,857.54","1,857.82","1,843.12","1,845.55"
2271,20120110,"1,841.13","1,859.55","1,840.47","1,853.22"
2272,20120109,"1,832.04","1,832.04","1,810.48","1,826.49"
2273,20120106,"1,867.12","1,867.12","1,824.29","1,843.14"
2274,20120105,"1,869.42","1,875.97","1,860.57","1,863.74"
2275,20120104,"1,883.48","1,884.69","1,866.22","1,866.22"
2276,20120103,"1,846.56","1,875.41","1,846.56","1,875.41"
2277,20120102,"1,831.69","1,837.81","1,814.55","1,826.37"
2278,20111229,"1,815.63","1,835.19","1,806.88","1,825.74"
2279,20111228,"1,833.26","1,833.26","1,817.97","1,825.12"
2280,20111227,"1,856.78","1,864.71","1,813.48","1,842.02"
2281,20111226,"1,873.07","1,873.79","1,851.99","1,856.70"
2282,20111223,"1,861.07","1,872.31","1,859.40","1,867.22"
2283,20111222,"1,841.23","1,847.49","1,835.91","1,847.49"
2284,20111221,"1,837.99","1,850.67","1,831.26","1,848.41"
2285,20111220,"1,791.62","1,797.59","1,780.10","1,793.06"
2286,20111219,"1,829.49","1,829.49","1,750.60","1,776.93"
2287,20111216,"1,827.83","1,842.94","1,823.68","1,839.96"
2288,20111215,"1,834.82","1,840.94","1,817.61","1,819.11"
2289,20111214,"1,852.20","1,864.79","1,851.89","1,857.75"
2290,20111213,"1,877.40","1,880.40","1,863.77","1,864.06"
2291,20111212,"1,902.75","1,903.19","1,890.18","1,899.76"
2292,20111209,"1,883.86","1,894.59","1,872.67","1,874.75"
2293,20111208,"1,911.07","1,925.56","1,898.34","1,912.39"
2294,20111207,"1,914.50","1,921.52","1,904.52","1,919.42"
2295,20111206,"1,914.49","1,920.70","1,892.01","1,902.82"
2296,20111205,"1,928.46","1,929.18","1,911.61","1,922.90"
2297,20111202,"1,914.41","1,920.64","1,905.69","1,916.04"
2298,20111201,"1,911.50","1,926.33","1,908.33","1,916.18"
2299,20111130,"1,847.17","1,858.10","1,838.70","1,847.51"
2300,20111129,"1,828.30","1,856.76","1,823.93","1,856.52"
2301,20111128,"1,804.80","1,816.65","1,795.39","1,815.28"
2302,20111125,"1,780.06","1,790.81","1,766.73","1,776.40"
2303,20111124,"1,775.82","1,800.01","1,769.43","1,795.06"
2304,20111123,"1,820.86","1,820.86","1,780.24","1,783.10"
2305,20111122,"1,798.41","1,830.84","1,797.93","1,826.28"
2306,20111121,"1,833.90","1,833.90","1,811.69","1,820.03"
2307,20111118,"1,839.63","1,850.04","1,832.17","1,839.17"
2308,20111117,"1,862.87","1,876.88","1,835.73","1,876.67"
2309,20111116,"1,898.14","1,911.33","1,853.13","1,856.07"
2310,20111115,"1,888.67","1,900.58","1,878.42","1,886.12"
2311,20111114,"1,889.33","1,907.62","1,889.33","1,902.81"
2312,20111111,"1,840.98","1,863.46","1,823.87","1,863.45"
2313,20111110,"1,860.96","1,862.27","1,813.25","1,813.25"
2314,20111109,"1,925.86","1,929.65","1,897.47","1,907.53"
2315,20111108,"1,927.89","1,928.07","1,900.09","1,903.14"
2316,20111107,"1,932.95","1,932.95","1,915.38","1,919.10"
2317,20111104,"1,911.56","1,929.01","1,906.33","1,928.41"
2318,20111103,"1,895.14","1,895.14","1,863.57","1,869.96"
2319,20111102,"1,870.51","1,899.35","1,859.83","1,898.01"
2320,20111101,"1,891.22","1,925.08","1,891.22","1,909.63"
2321,20111031,"1,922.31","1,941.32","1,902.04","1,909.03"
2322,20111028,"1,961.09","1,963.74","1,920.81","1,929.48"
2323,20111027,"1,906.16","1,923.98","1,891.23","1,922.04"
2324,20111026,"1,871.69","1,896.02","1,864.99","1,894.31"
2325,20111025,"1,900.99","1,905.78","1,883.68","1,888.65"
2326,20111024,"1,858.26","1,898.32","1,858.23","1,898.32"
2327,20111021,"1,831.89","1,843.51","1,809.42","1,838.38"
2328,20111020,"1,857.46","1,870.50","1,804.11","1,805.09"
2329,20111019,"1,851.84","1,855.93","1,834.38","1,855.92"
2330,20111018,"1,826.44","1,845.18","1,822.91","1,838.90"
2331,20111017,"1,855.72","1,865.18","1,845.43","1,865.18"
2332,20111014,"1,816.19","1,839.19","1,803.42","1,835.40"
2333,20111013,"1,831.95","1,837.49","1,823.10","1,823.10"
2334,20111012,"1,789.65","1,810.51","1,778.97","1,809.50"
2335,20111011,"1,810.36","1,811.14","1,792.78","1,795.02"
2336,20111010,"1,763.30","1,783.37","1,761.68","1,766.44"
2337,20111007,"1,751.55","1,765.43","1,747.42","1,759.77"
2338,20111006,"1,714.84","1,733.70","1,707.77","1,710.32"
2339,20111005,"1,718.52","1,718.52","1,659.31","1,666.52"
2340,20111004,"1,683.94","1,706.45","1,658.06","1,706.19"
2341,20110930,"1,759.52","1,774.29","1,742.89","1,769.65"
2342,20110929,"1,713.10","1,769.75","1,706.90","1,769.29"
2343,20110928,"1,751.04","1,762.67","1,723.08","1,723.09"
2344,20110927,"1,704.25","1,735.71","1,695.05","1,735.71"
2345,20110926,"1,720.50","1,721.03","1,644.11","1,652.71"
2346,20110923,"1,736.38","1,743.49","1,697.39","1,697.44"
2347,20110922,"1,807.24","1,819.81","1,785.69","1,800.55"
