,day,open,high,low,close
1259,20160217,637.25,638.97,623.13,623.49
1260,20160216,626.85,635.99,626.85,634.95
1261,20160215,617.06,621.73,609.31,621.37
1262,20160212,639.33,640.93,594.75,608.45
1263,20160211,665.7,666.99,647.68,647.69
1264,20160205,683.43,684.43,680.2,681.31
1265,20160204,683.57,684.71,678.47,683.62
1266,20160203,681.95,684.16,676.74,680.94
1267,20160202,685.68,686.97,683.14,684.86
1268,20160201,687.65,688.15,681.9,685.55
1269,20160129,683.76,683.76,677.07,682.8
1270,20160128,675.56,681.52,672.66,681.29
1271,20160127,683.75,684.84,673.21,675.25
1272,20160126,679.1,682.4,677.29,678.85
1273,20160125,677.14,681.85,675.24,681.43
1274,20160122,672.13,673.72,662.81,670.95
1275,20160121,671.37,673.84,661.23,665.84
1276,20160120,684.69,685.62,659.72,669.68
1277,20160119,683.22,685.2,674.93,681.25
1278,20160118,671.96,683.87,671.96,683.63
1279,20160115,693.07,693.55,676.53,678.43
1280,20160114,675.86,683.49,674.29,683.19
1281,20160113,677.35,686.03,677.35,686.03
1282,20160112,679.1,682.26,671.23,671.3
1283,20160111,681.62,685.64,674.1,674.96
1284,20160108,668.03,682.56,662.28,682.56
1285,20160107,687.5,690.65,675.01,679.66
1286,20160106,687,689.11,675.48,687.27
1287,20160105,670.45,684.07,670.44,684.07
1288,20160104,686.41,691.56,677.79,677.79
1289,20151230,677.08,683.34,674.87,682.35
1290,20151229,656.82,673.23,656.82,673.22
1291,20151228,657.57,658.25,651.63,652.05
1292,20151224,662.83,663.17,656.53,656.53
1293,20151223,665.89,665.89,659.58,659.6
1294,20151222,671.39,671.39,661.52,663.42
1295,20151221,665.62,669.25,665.53,668.65
1296,20151218,654.36,667.45,652.98,667.45
1297,20151217,653.92,658.15,649.44,658.11
1298,20151216,646.75,650.55,646.45,647.27
1299,20151215,634.4,640.24,633.32,639.78
1300,20151214,642.98,642.98,630.37,630.37
1301,20151211,660.87,661.99,651.35,653.48
1302,20151210,663.69,666.34,652.06,658.08
1303,20151209,668.17,671.26,664.08,664.08
1304,20151208,682.73,683.62,666.31,668.42
1305,20151207,691.35,691.48,683.34,683.34
1306,20151204,683.47,688.95,683.14,685.77
1307,20151203,688.52,690.97,683.79,690.77
1308,20151202,694.78,695.2,690.32,690.32
1309,20151201,690.49,692.11,687.97,691.95
1310,20151130,695.69,695.81,683.52,688.38
1311,20151127,696.89,698.18,692.73,694.21
1312,20151126,691.67,694.38,691.57,693.42
1313,20151125,689.41,690.25,687.5,688.78
1314,20151124,688.94,689.57,686.69,687.86
1315,20151123,688.24,689.11,686.24,688.29
1316,20151120,681.98,685.67,680.87,685.16
1317,20151119,678.97,680.57,675.51,680.57
1318,20151118,673.87,676.7,670.67,670.67
1319,20151117,666.9,672.4,666.81,672.17
1320,20151116,659.4,665.27,656.97,659.2
1321,20151113,667.58,670.76,664.67,670.52
1322,20151112,670.6,674.83,670.6,672.99
1323,20151111,657.66,667.45,657.66,667.21
1324,20151110,667.14,667.25,650.56,656.7
1325,20151109,694.06,694.06,670.66,671.84
1326,20151106,697.56,698.39,692.23,694.21
1327,20151105,688.27,694.43,687.9,694.43
1328,20151104,683.98,686.18,680.54,686.18
1329,20151103,684.28,685.31,678.45,682.13
1330,20151102,683.54,684.94,679.85,680.01
1331,20151030,691.26,692.42,681.72,683.63
1332,20151029,696.27,696.47,689.72,690.63
1333,20151028,689.9,693.95,686.96,693.53
1334,20151027,691.8,693,687.68,688.32
1335,20151026,687.01,690.85,685.88,690.73
1336,20151023,682.75,683.49,680.61,681.97
1337,20151022,686.01,686.02,675.69,676.3
1338,20151021,692.77,693.06,686.5,686.5
1339,20151020,685.75,691.21,684.61,691.21
1340,20151019,685.2,685.34,682.48,684.29
1341,20151016,681.01,683.37,680.73,681.73
1342,20151015,669.54,676.06,669.35,676.05
1343,20151014,673.16,673.43,668.03,668.92
1344,20151013,674.39,676.74,669.52,672.82
1345,20151012,677.45,677.58,672.57,672.96
1346,20151008,684.47,685.29,670.3,674.97
1347,20151007,690.29,690.35,678.88,679.83
1348,20151006,697.17,697.17,688.53,689.06
1349,20151005,693.54,694.49,691.19,691.19
1350,20151002,688.04,688.83,685.11,686.42
1351,20151001,685.89,686.68,684.12,684.79
1352,20150930,673.43,678.5,668.58,678.48
1353,20150925,685.47,685.8,676.84,682.7
1354,20150924,686.1,687.23,682.62,683.88
1355,20150923,688.52,692.07,680.28,680.28
1356,20150922,691.46,694.09,689.05,693.67
1357,20150921,685.35,689.22,683.42,688.9
1358,20150918,678.25,690.2,677.93,690.18
1359,20150917,681.66,681.66,670.62,671.05
1360,20150916,673.32,676.63,671.79,676.48
1361,20150915,664.56,667.18,661.88,666.75
1362,20150914,674.45,674.95,659.19,662.88
1363,20150911,669.98,672.12,665.17,669.87
1364,20150910,655.13,668.48,653.26,668.29
1365,20150909,651.52,660.67,651.39,660.67
1366,20150908,652.08,655.15,632.2,638.22
1367,20150907,650.87,658.9,641.21,648.8
1368,20150904,682.3,683.56,647.78,650.45
1369,20150903,687.6,688.56,677.34,678.25
1370,20150902,659.6,678.16,657.67,678.02
1371,20150901,686.47,691.67,672.94,672.94
1372,20150831,689.9,689.9,682.14,687.11
1373,20150828,685.44,689.04,685.4,687.96
1374,20150827,677.89,683.46,670.24,673.71
1375,20150826,646.47,667.44,645.5,667.44
1376,20150825,625.61,646.79,612.35,645.43
1377,20150824,624.09,640.67,610.12,613.33
1378,20150821,625.56,637.87,615.1,627.05
1379,20150820,664.84,678.89,656.71,656.71
1380,20150819,692.31,693.48,652.12,670.55
1381,20150818,725.68,726.46,698.24,699.8
1382,20150817,733.97,734.9,722.01,722.01
1383,20150813,716.61,731.95,711.54,731.36
1384,20150812,730.24,731.72,692.54,717.2
1385,20150811,752.72,753.13,732.26,732.26
1386,20150810,754.6,754.6,742.76,746.34
1387,20150807,743.82,751.74,741.72,751.49
1388,20150806,747.19,750.75,745.16,747.74
1389,20150805,733,741.54,732.3,741.26
1390,20150804,712.78,730.06,711.59,730.03
1391,20150803,728.03,732.24,714.34,714.34
1392,20150731,713.87,725.06,703.56,725.06
1393,20150730,736.97,739.66,711.11,712.86
1394,20150729,751.92,755.23,730.47,730.47
1395,20150728,738.87,747.07,722.83,745.24
1396,20150727,773.37,773.37,751.04,751.04
1397,20150724,778.54,779.1,773.64,776.26
1398,20150723,781.21,782.3,773.6,776.99
1399,20150722,780.39,784.58,776.28,776.57
1400,20150721,787.52,788.13,774.68,781.99
1401,20150720,778.19,782.64,776.41,782.64
1402,20150717,780.27,780.27,768.73,773.23
1403,20150716,764.16,774.4,760.22,774.4
1404,20150715,761.73,762.8,757.71,761.59
1405,20150714,757.72,758.19,750.91,757.12
1406,20150713,732.78,749.53,731.91,749.46
1407,20150710,734.16,739.1,725.4,730.72
1408,20150709,715.76,726.43,695.94,726.01
1409,20150708,735.46,738.23,714.86,726.22
1410,20150707,765.12,765.39,722.21,729.64
1411,20150706,758,769.33,752.01,752.01
1412,20150703,772.67,772.72,762.23,769.26
1413,20150702,766.58,769.76,764.97,768.67
1414,20150701,747.48,760.76,747.48,760.67
1415,20150630,730.29,742.34,714.51,742.27
1416,20150629,733.07,746.62,731.84,733.04
1417,20150626,756.46,757.98,750.48,750.5
1418,20150625,747.71,753.99,746.23,753.66
1419,20150624,743.17,747.08,740.65,746.62
1420,20150623,740.57,740.87,735.95,739.82
1421,20150622,735.12,736.42,731.46,734.61
1422,20150619,730.92,731.06,723.07,729.92
1423,20150618,724.43,726.84,722.6,725.2
1424,20150617,710.54,718.63,705.62,718.61
1425,20150616,706.84,708.73,690.8,706.28
1426,20150615,709.71,714.92,704.95,705.85
1427,20150612,720.09,722.4,708.23,712.4
1428,20150611,724.38,724.57,716.45,717.0
1429,20150610,726.63,727.34,713.07,718.23
1430,20150609,718.32,722.52,718.1,722.51
1431,20150608,711.36,716.61,708.36,716.43
1432,20150605,701.28,708.23,700.91,707.27
1433,20150604,702.13,704.57,700.61,704.56
1434,20150603,703.5,710.97,693.27,696.97
1435,20150602,718,718.58,704.77,704.77
1436,20150601,714.09,715.91,700.9,715.73
1437,20150529,710.62,717.2,710.5,711.39
1438,20150528,706.47,711.21,704.62,709.01
1439,20150527,705.7,705.7,696.08,699.19
1440,20150526,715.91,715.91,705.0,708.66
1441,20150522,718.99,719.02,711.58,713.54
1442,20150521,718.98,719.27,708.55,715.64
1443,20150520,709.71,714.09,709.68,713.95
1444,20150519,707.26,707.35,704.62,706.79
1445,20150518,707.73,707.73,700.18,703.25
1446,20150515,705.15,708.08,702.79,705.4
1447,20150514,695.11,699.34,693.43,699.27
1448,20150513,687.75,693.3,681.3,692.23
1449,20150512,694.8,697.99,685.89,686.74
1450,20150511,687.81,692.32,685.61,692.29
1451,20150508,675.83,684.38,674.64,681.69
1452,20150507,667.01,673.12,654.01,673.08
1453,20150506,672.95,674.22,661.82,665.94
1454,20150504,690.77,690.84,676.42,677.9
1455,20150430,696.31,696.31,685.15,689.01
1456,20150429,699.51,699.66,689.09,695.69
1457,20150428,701.36,701.57,694.3,696.79
1458,20150427,693.79,699.55,692.84,699.39
1459,20150424,695.12,697.16,681.04,690.74
1460,20150423,707.82,708.06,685.99,692.48
1461,20150422,718.89,720.56,675.95,703.34
1462,20150421,712.89,714.74,709.88,714.52
1463,20150420,700.8,707.52,700.48,706.96
1464,20150417,703.45,708.23,700.18,706.9
1465,20150416,699.32,699.32,692.27,698.31
1466,20150415,689.66,694.96,688.69,694.44
1467,20150414,691.82,694.9,680.53,684.97
1468,20150413,688.17,689.54,682.72,689.39
1469,20150410,684.24,685.66,682.02,682.02
1470,20150409,671.6,677.99,670.83,676.96
1471,20150408,669.37,669.37,662.57,668.03
1472,20150407,667.62,667.94,664.64,666.83
1473,20150406,660.85,662.59,658.99,662.15
1474,20150403,653.46,658.05,652.59,658.04
1475,20150402,653.41,654.85,649.23,650.57
1476,20150401,650.27,651.4,645.63,650.23
1477,20150331,650.75,650.75,647.38,650.49
1478,20150330,643.4,646.78,641.47,646.74
1479,20150327,645.93,646.43,637.71,640.12
1480,20150326,647.17,649.62,640.56,642.53
1481,20150325,644.69,651.06,644.69,651.05
1482,20150324,640.5,642.43,638.46,641.87
1483,20150323,643.55,644.01,640.29,640.29
1484,20150320,633.69,640.09,632.57,640.08
1485,20150319,633.56,633.64,620.52,631.81
1486,20150318,638.41,639.7,628.94,628.99
1487,20150317,638.92,639,634.55,636.05
1488,20150316,636.47,636.69,633.86,635.4
1489,20150313,631.74,634.97,631.5,634.25
1490,20150312,622.55,628.29,621.47,628.15
1491,20150311,617.52,623.24,616.43,619.61
1492,20150310,632.54,633.52,617.89,621.99
1493,20150309,636.83,636.83,628.83,629.26
1494,20150306,634.52,635.87,632.5,635.84
1495,20150305,633.07,633.58,629.41,631.43
1496,20150304,627.27,631.32,627.09,630.35
1497,20150303,625.53,626.24,624.29,625.64
1498,20150302,627.61,628.03,621.75,621.81
1499,20150227,620.65,625.2,620.06,624.56
1500,20150226,618.06,618.37,615.02,617.08
1501,20150225,625.12,625.26,616.57,616.57
1502,20150224,616.66,621.73,616.27,621.31
1503,20150223,613.37,616.35,611.98,615.52
1504,20150217,611.92,611.92,606.46,609.1
1505,20150216,610.59,613.72,609.29,610.16
1506,20150213,604.76,608.45,603.94,608.07
1507,20150212,604.69,604.69,600.02,602.24
1508,20150211,595.97,602.25,595.97,601.41
1509,20150210,593.91,595.14,585.35,592.95
1510,20150209,605.88,605.88,592.69,593.75
1511,20150206,605.86,606.13,603.93,604.13
1512,20150205,600.87,600.88,598.14,600.81
1513,20150204,596.53,598.53,595.9,598.23
1514,20150203,592.35,593.56,587.34,593.31
1515,20150202,591.75,591.75,586.87,590.27
1516,20150130,596.94,597.28,588.97,591.58
1517,20150129,594.74,595.42,592.66,593.12
1518,20150128,587.77,594.4,587.0,594.39
1519,20150127,593.19,593.23,587.7,587.84
1520,20150126,591.2,591.82,589.0,590.34
1521,20150123,582.77,589.31,580.78,589.31
1522,20150122,587.17,587.42,572.68,578.42
1523,20150121,584.34,586.04,583.64,584.34
1524,20150120,580.14,582.28,576.2,582.27
1525,20150119,583.59,583.59,577.94,577.94
1526,20150116,582.31,582.49,575.7,577.41
1527,20150115,575.25,581.39,575.06,581.39
1528,20150114,573.3,574.7,571.66,574.17
1529,20150113,576.05,577.85,570.3,571.0
1530,20150112,574.43,575.57,572.27,574.76
1531,20150109,570.79,573.36,569.62,572.99
1532,20150108,565.19,567.21,563.63,566.43
1533,20150107,559.91,561.95,557.56,561.32
1534,20150106,557.31,562.1,556.39,558.9
1535,20150105,556.45,561.25,554.07,561.25
1536,20150102,546.01,553.78,546.01,553.73
1537,20141230,540.58,543.08,540.28,542.97
1538,20141229,537.13,540.03,536.99,539.22
1539,20141226,538.77,539.24,535.17,535.17
1540,20141224,536.35,538.02,535.78,536.89
1541,20141223,538.95,539.13,534.55,534.65
1542,20141222,537.89,538.78,535.12,536.78
1543,20141219,532.05,535.99,530.96,535.51
1544,20141218,536.4,536.63,520.93,527.52
1545,20141217,536.83,537.17,532.68,533.06
1546,20141216,538.1,539.39,533.24,534.15
1547,20141215,530.58,538.92,530.1,538.09
1548,20141212,539.69,540.13,530.83,533.67
1549,20141211,540.3,542.6,536.32,537.21
1550,20141210,547.79,548.21,540.42,541.96
1551,20141209,551.73,552.38,546.57,546.57
1552,20141208,553.11,553.11,551.19,551.4
1553,20141205,549.92,550.92,549.27,550.85
1554,20141204,548.18,549.46,547.2,548.16
1555,20141203,543.24,546,542.64,545.02
1556,20141202,538.99,541.55,537.53,541.53
1557,20141201,545.08,545.23,539.13,539.45
1558,20141128,547.29,548.01,544.51,545.08
1559,20141127,548.46,549.32,545.46,545.97
1560,20141126,547.85,548.1,546.58,547.34
1561,20141125,543.47,546.98,543.36,546.34
1562,20141124,547.5,547.73,539.82,541.93
1563,20141121,542.32,543.98,540.95,543.98
1564,20141120,541.99,542.81,539.14,539.93
1565,20141119,539.65,541.19,538.62,540.84
1566,20141118,532.42,536.22,532.42,536.2
1567,20141117,543.28,543.35,531.16,531.18
1568,20141114,549,549,541.87,541.93
1569,20141113,547.95,548.55,547.07,547.7
1570,20141112,547.98,547.98,546.16,546.46
1571,20141111,541.62,545.14,541.23,545.13
1572,20141110,542.52,543.16,538.77,539.22
1573,20141107,532.87,539.91,532.24,539.9
1574,20141106,541.57,542.7,530.42,531.81
1575,20141105,541.72,545.3,540.09,540.27
1576,20141104,554.63,556.02,540.36,542.16
1577,20141103,559.71,559.9,552.34,552.47
1578,20141031,559.85,559.85,557.0,558.7
1579,20141030,561.97,562.36,553.64,557.86
1580,20141029,566.03,566.18,560.93,561.03
1581,20141028,561.91,562.71,560.69,562.29
1582,20141027,562.93,563.26,558.29,559.92
1583,20141024,568.33,568.33,560.49,560.66
1584,20141023,565.69,568.63,561.3,564.31
1585,20141022,563.81,564.76,561.06,564.52
1586,20141021,558.64,559.27,555.16,557.54
1587,20141020,553.63,556.66,551.56,556.01
1588,20141017,549.7,553.57,543.64,547.7
1589,20141016,542.08,546.95,534.54,545.49
1590,20141015,546.95,549.6,542.49,545.51
1591,20141014,531.94,544.53,531.94,544.05
1592,20141013,551.47,551.47,531.46,534.31
1593,20141010,565.07,565.26,553.87,555.95
1594,20141008,560.4,567.19,560.4,566.74
1595,20141007,567.7,568.33,561.33,562.82
1596,20141006,573.82,573.93,566.27,566.27
1597,20141002,564.02,570.01,562.1,569.84
1598,20141001,575.02,575.35,564.32,566.99
1599,20140930,571.63,573.54,567.3,573.22
1600,20140929,580.3,580.43,566.61,569.27
1601,20140926,573.91,577.76,573.11,577.66
1602,20140925,583.58,583.66,577.44,577.48
1603,20140924,576.61,580.51,574.99,580.42
1604,20140923,577.67,578.75,571.61,575.56
1605,20140922,583.44,583.45,577.35,577.35
1606,20140919,580.1,581.41,578.67,581.38
1607,20140918,577.65,578.4,576.97,576.97
1608,20140917,574.99,575.56,573.1,574.98
1609,20140916,567.06,572.38,567.06,572.36
1610,20140915,571.64,571.64,565.76,565.77
1611,20140912,575.46,575.82,567.71,570.65
1612,20140911,574.89,575.65,573.64,573.7
1613,20140905,569.99,572.61,568.5,572.37
1614,20140904,573.5,573.81,568.33,568.9
1615,20140903,570.13,572.41,569.59,571.4
1616,20140902,567.48,568.9,565.64,568.74
1617,20140901,572.8,572.85,566.94,566.95
1618,20140829,570.52,571.44,568.46,570.2
1619,20140828,569.53,570.45,569.13,570.24
1620,20140827,570.33,570.74,565.27,567.23
1621,20140826,567.5,568.34,565.93,568.24
1622,20140825,568.54,569.64,563.05,564.4
1623,20140822,565.04,566.69,565.0,566.35
1624,20140821,564.6,565.01,562.52,562.52
1625,20140820,564.75,565.56,561.96,561.96
1626,20140819,564.16,564.3,559.03,562.66
1627,20140818,561.35,561.57,559.46,561.1
1628,20140814,554.12,558.27,553.96,558.18
1629,20140813,547.64,551.74,547.64,551.73
1630,20140812,548.54,548.93,544.54,545.76
1631,20140811,548.48,549.74,546.3,546.3
1632,20140808,547.97,548.6,540.38,544.24
1633,20140807,550.42,551.96,546.45,547.11
1634,20140806,548.42,549.77,547.0,548.43
1635,20140805,552.21,552.44,546.57,547.75
1636,20140804,543.8,549.61,543.45,549.61
1637,20140801,530.2,541.36,529.88,541.09
1638,20140731,541.99,542.08,528.15,536.32
1639,20140730,543.63,544.02,537.27,541.81
1640,20140729,553.75,554.17,540.22,541.82
1641,20140728,564.26,564.3,551.93,552.98
1642,20140725,560.79,562.94,560.65,562.78
1643,20140724,565.25,565.3,559.64,559.67
1644,20140723,567.35,567.49,563.13,563.14
1645,20140722,563.24,564.96,562.62,564.93
1646,20140721,563.76,563.99,561.42,561.75
1647,20140718,556.55,560.84,556.13,560.26
1648,20140717,557.62,559.16,557.57,558.94
1649,20140716,560.68,560.74,550.58,555.27
1650,20140715,564.68,565.02,559.15,559.15
1651,20140714,559.43,561.55,559.43,561.5
1652,20140711,559.36,559.84,556.57,556.58
1653,20140710,558.52,559.66,557.65,559.32
1654,20140709,554.02,556.44,552.98,555.84
1655,20140708,553.47,555.26,552.34,554.9
1656,20140707,554.56,554.59,550.97,553.15
1657,20140704,553.65,553.75,551.29,552.9
1658,20140703,549.21,551.01,548.93,550.68
1659,20140702,547.98,549.18,547.15,549.03
1660,20140701,538.44,544.91,537.75,544.9
1661,20140630,533.77,537.07,533.63,537.06
1662,20140627,531.36,532.27,529.75,531.43
1663,20140626,529.64,531.57,529.64,530.04
1664,20140625,529.8,530.98,527.23,527.26
1665,20140624,531.14,531.56,524.71,529.49
1666,20140623,537.9,538.44,529.96,529.96
1667,20140620,537.79,538.4,535.51,536.69
1668,20140619,539.14,539.92,535.47,536.79
1669,20140618,539.4,539.68,537.03,537.05
1670,20140617,537.32,539.12,537.13,537.9
1671,20140616,537.66,537.71,535.43,536.02
1672,20140613,536.59,536.74,533.98,536.34
1673,20140612,534.39,536.64,533.85,536.14
1674,20140611,533.99,534.32,532.26,533.3
1675,20140610,525.27,532.65,525.27,532.64
1676,20140609,525.16,526.67,520.89,524.03
1677,20140605,531.45,531.96,522.06,523.12
1678,20140603,535.19,535.43,526.65,531.28
1679,20140602,546.81,546.82,535.07,535.15
1680,20140530,551.07,551.07,546.31,546.53
1681,20140529,551.06,551.17,548.91,549.61
1682,20140528,550.36,550.37,548.54,549.96
1683,20140527,550.66,550.78,543.15,547.97
1684,20140526,552.35,552.6,548.83,548.83
1685,20140523,549.1,550.07,548.63,549.7
1686,20140522,548.58,549.15,546.24,546.75
1687,20140521,542.88,547.05,542.72,545.59
1688,20140520,548.09,548.73,538.65,542.96
1689,20140519,559.57,559.62,546.24,546.81
1690,20140516,561.5,561.54,556.62,557.59
1691,20140515,561.69,562.77,560.62,561.75
1692,20140514,559.15,560.35,557.85,560.3
1693,20140513,554.45,557.44,554.41,557.16
1694,20140512,551.85,551.99,550.52,551.4
1695,20140509,548.94,550.39,547.3,550.19
1696,20140508,552,552.28,543.81,546.89
1697,20140507,559.09,559.15,550.34,550.35
1698,20140502,561.68,562.06,558.08,558.66
1699,20140430,560.04,561.73,559.08,559.34
1700,20140429,559.87,560.55,555.81,556.97
1701,20140428,555.68,558.56,555.68,556.96
1702,20140425,561.94,562.3,555.5,556.48
1703,20140424,567.73,567.93,555.07,561.12
1704,20140423,573.68,573.88,565.47,565.47
1705,20140422,570.76,571.16,569.38,570.98
1706,20140421,573.05,573.06,569.28,569.28
1707,20140418,568,571.61,567.77,571.23
1708,20140417,568.8,569.03,565.75,565.75
1709,20140416,564.45,566.25,562.81,565.96
1710,20140415,565.13,565.18,562.01,562.11
1711,20140414,557.35,562.05,557.32,562.04
1712,20140411,548.5,555.88,548.44,555.87
1713,20140410,556.24,556.45,554.5,555.1
1714,20140409,556.73,556.75,552.17,552.22
1715,20140408,553.47,555.02,549.89,554.07
1716,20140407,557.58,559.1,553.67,554.23
1717,20140404,559.14,560.52,558.05,560.44
1718,20140403,560.2,560.85,556.69,557.01
1719,20140402,552.24,557.78,552.24,557.65
1720,20140401,544.51,549.08,544.06,549.08
1721,20140331,546.57,547.03,538.78,541.58
1722,20140328,542.35,544.45,542.34,544.1
1723,20140327,544.32,544.62,540.01,541.46
1724,20140326,541.65,544.13,540.94,544.13
1725,20140325,545.79,545.79,538.41,539.05
1726,20140324,549.35,549.43,545.58,545.6
1727,20140321,545.21,547.18,544.54,546.81
1728,20140320,541.4,542.29,539.15,541.79
1729,20140319,544.55,545.17,539.88,542.25
1730,20140318,540.03,541.43,539.12,541.15
1731,20140317,545.36,546.31,535.54,535.82
1732,20140314,542.87,546.51,542.42,544.27
1733,20140313,542.2,547.52,539.8,547.51
1734,20140312,548.12,548.19,538.79,539.3
1735,20140311,544.85,547.69,544.85,547.68
1736,20140310,545.63,545.74,541.85,542.19
1737,20140307,542.54,544.08,542.54,543.76
1738,20140306,538.29,540.4,537.98,540.33
1739,20140305,535.74,536.99,534.59,536.77
1740,20140304,528.18,532.56,528.0,531.54
1741,20140303,529.23,530.62,526.27,529.86
1742,20140228,529.86,529.97,527.51,528.96
1743,20140227,530.5,531.15,528.02,528.37
1744,20140226,529.59,529.79,528.01,529.23
1745,20140225,529.28,529.37,527.65,528.61
1746,20140224,530.38,530.98,526.34,526.34
1747,20140221,528.48,528.8,527.15,528.51
1748,20140220,530.28,530.35,525.68,525.69
1749,20140219,527.33,529.91,526.12,529.87
1750,20140218,523.79,525.63,523.17,525.42
1751,20140217,524.25,524.37,521.05,522.0
1752,20140214,523.9,524.71,522.35,522.58
1753,20140213,521.79,522.47,520.26,521.82
1754,20140212,522.28,522.28,519.96,520.64
1755,20140211,520.12,520.51,517.68,518.9
1756,20140210,517.45,518.48,516.63,518.47
1757,20140207,513.84,514.87,512.72,514.45
1758,20140206,507.52,510.65,507.52,509.87
1759,20140205,511.12,511.89,505.62,505.62
1760,20140204,506.64,507.97,505.12,507.56
1761,20140203,513.03,515.45,511.19,513.62
1762,20140129,512.13,515.25,512.13,515.2
1763,20140128,508.58,509.71,502.84,509.29
1764,20140127,509.12,511.38,507.48,507.51
1765,20140124,522.25,524,516.19,520.31
1766,20140123,524.91,526.82,522.72,522.72
1767,20140122,522.61,523.48,521.29,523.07
1768,20140121,521.26,521.49,519.66,520.99
1769,20140120,519.38,520.55,516.92,519.99
1770,20140117,519,519.15,515.44,518.1
1771,20140116,518.5,518.93,517.38,517.83
1772,20140115,515.56,516.28,514.12,515.97
1773,20140114,511.48,514.75,511.41,512.27
1774,20140113,511.59,513.76,511.59,512.92
1775,20140110,513.68,513.89,507.11,510.19
1776,20140109,511,512.3,510.54,511.6
1777,20140108,507.55,510.6,506.41,509.78
1778,20140107,500.42,505.02,500.42,504.86
1779,20140106,500.86,501.29,498.73,500.62
1780,20140103,496.67,499.33,493.79,499.33
1781,20140102,502.41,502.87,496.06,496.28
1782,20131231,498.41,500.05,497.54,499.99
1783,20131230,498.41,500.05,497.54,499.99
1784,20131227,490.02,496.8,489.53,496.77
1785,20131226,492.93,493.01,488.86,488.87
1786,20131224,491.53,491.87,490.1,491.08
1787,20131223,490.32,490.96,489.4,489.63
1788,20131220,484.77,488.41,483.84,488.41
1789,20131219,489.83,490.22,483.32,484.17
1790,20131218,486.83,489.26,483.81,485.65
1791,20131217,490.89,491.6,486.15,486.15
1792,20131216,495.75,496.16,488.19,488.19
1793,20131213,495.98,496.18,491.07,494.36
1794,20131212,492.31,496,492.29,495.64
1795,20131211,497.27,500.64,494.39,494.78
1796,20131210,502.89,503.41,495.82,497.72
1797,20131209,508.89,509.53,502.22,502.23
1798,20131206,506.24,508.12,506.2,506.32
1799,20131205,507.32,508.3,504.7,506.32
1800,20131204,507.53,510.39,504.54,506.28
1801,20131203,512.22,513.13,507.36,508.16
1802,20131202,518.09,518.34,512.69,512.69
1803,20131129,517.61,518.19,514.55,517.06
1804,20131128,514.41,515.75,513.82,515.52
1805,20131127,511.88,513.64,510.25,511.65
1806,20131126,509.04,510.57,507.15,510.54
1807,20131125,505.78,508.31,505.68,507.76
1808,20131122,503.89,504.86,502.89,504.06
1809,20131121,504.87,504.89,499.99,501.05
1810,20131120,506.15,507.09,504.03,504.16
1811,20131119,509.27,510.67,504.05,505.5
1812,20131118,515.22,515.22,508.98,509.54
1813,20131115,514.07,514.67,512.0,512.74
1814,20131114,509.35,511.89,506.85,511.75
1815,20131113,511.62,512.83,504.92,505.6
1816,20131112,504.13,510.73,504.13,510.73
1817,20131111,517.37,517.92,502.44,502.94
1818,20131108,517.02,521.06,515.61,515.74
1819,20131107,527.91,527.91,520.21,520.65
1820,20131106,528.75,529.89,525.89,525.99
1821,20131105,535,535.22,528.24,528.73
1822,20131104,536.21,536.46,533.63,533.64
1823,20131101,533.9,534.87,533.41,534.74
1824,20131031,537.71,537.71,532.44,532.44
1825,20131030,535.98,538.08,535.0,537.68
1826,20131029,535.9,536.19,533.47,533.91
1827,20131028,536.38,536.77,533.96,534.98
1828,20131025,533.43,534.28,531.8,534.02
1829,20131024,526.21,531.04,524.36,531.03
1830,20131023,533.99,533.99,525.37,525.38
1831,20131022,530.26,531.9,529.4,531.89
1832,20131021,527.97,529.39,526.71,529.34
1833,20131018,522.51,525.69,521.6,525.69
1834,20131017,530.09,530.15,519.93,521.52
1835,20131016,534.9,535.49,524.55,525.68
1836,20131015,534.28,535.32,532.5,533.12
1837,20131014,534.58,534.67,531.5,531.66
1838,20131011,534.33,534.71,532.3,532.6
1839,20131010,528.5,531.45,528.5,529.04
1840,20131008,527.51,528.83,525.07,528.83
1841,20131007,533.79,534.56,528.43,528.44
1842,20131004,531.68,532.94,527.88,532.01
1843,20131002,534.26,534.83,531.79,532.02
1844,20131001,534.09,536.01,524.86,530.35
1845,20130930,538,538,534.49,534.89
1846,20130927,535.21,537.7,535.04,537.5
1847,20130926,528.59,532.96,528.59,532.83
1848,20130925,528.95,529.56,525.51,527.27
1849,20130924,527.31,528.89,523.84,527.29
1850,20130923,528.91,529.98,526.77,527.07
1851,20130917,527.54,528.17,525.76,527.11
1852,20130916,528.84,529.4,526.2,526.2
1853,20130913,530.69,531.76,530.34,530.89
1854,20130912,530.87,532.24,527.66,529.58
1855,20130911,526.38,529.34,526.28,529.34
1856,20130910,523.85,524.23,520.53,523.15
1857,20130909,526.67,526.85,520.22,521.11
1858,20130906,529.75,530.14,523.03,523.77
1859,20130905,529.19,529.67,527.98,528.06
1860,20130904,526.95,527.24,525.23,526.16
1861,20130903,527.71,529.2,525.7,525.89
1862,20130902,518.62,525.19,518.62,525.18
1863,20130830,522.11,523.04,515.83,516.74
1864,20130829,520.93,523.19,520.36,520.37
1865,20130828,514.59,519.8,511.65,517.44
1866,20130827,533.5,533.94,523.92,524.39
1867,20130826,532.43,533.91,532.37,533.73
